2013/01/11 14:15:32	WEBSITE	WEBSITE_VISITED	0	yahoo.com
2013/01/11 14:15:35	UPLINK	GET_WITH_FILE	1541	65106
2013/01/11 14:15:39	UPLINK	GET_WITH_FILE	106	346
2013/01/11 14:15:43	UPLINK	GET_WITH_FILE	101	5595
2013/01/11 14:15:46	UPLINK	GET_WITH_FILE	90	43
2013/01/11 14:15:49	UPLINK	GET_WITH_FILE	84	5627
2013/01/11 14:15:52	UPLINK	GET_WITH_FILE	50	1675
2013/01/11 14:15:55	UPLINK	GET_WITH_FILE	56	1829
2013/01/11 14:15:58	UPLINK	GET_WITH_FILE	48	287
2013/01/11 14:16:01	UPLINK	GET_WITH_FILE	45	398
2013/01/11 14:16:04	UPLINK	GET_WITH_FILE	61	1384
2013/01/11 14:16:07	UPLINK	GET_WITH_FILE	48	1060
2013/01/11 14:16:11	UPLINK	GET_WITH_FILE	50	1146
2013/01/11 14:16:14	UPLINK	GET_WITH_FILE	63	1529
2013/01/11 14:16:17	UPLINK	GET_WITH_FILE	44	1938
2013/01/11 14:16:20	UPLINK	GET_WITH_FILE	44	1538
2013/01/11 14:16:23	UPLINK	GET_WITH_FILE	59	2269
2013/01/11 14:16:26	UPLINK	GET_WITH_FILE	48	412
2013/01/11 14:16:29	UPLINK	GET_WITH_FILE	52	455
2013/01/11 14:16:32	UPLINK	GET_WITH_FILE	51	4178
2013/01/11 14:16:33	WEBSITE	WEBSITE_VISITED	0	twitter.com
2013/01/11 14:16:36	UPLINK	GET_WITH_FILE	420	2386
2013/01/11 14:16:36	WEBSITE	WEBSITE_VISITED	0	imdb.com
2013/01/11 14:16:40	UPLINK	GET_WITH_FILE	1077	465654
2013/01/11 14:16:44	UPLINK	GET_WITH_FILE	38	8033
2013/01/11 14:16:47	UPLINK	GET_WITH_FILE	43	43
2013/01/11 14:16:51	UPLINK	GET_WITH_FILE	29	6485
2013/01/11 14:16:54	UPLINK	GET_WITH_FILE	24	2643
2013/01/11 14:16:57	UPLINK	GET_WITH_FILE	24	2159
2013/01/11 14:17:00	UPLINK	GET_WITH_FILE	20	2623
2013/01/11 14:17:03	UPLINK	GET_WITH_FILE	22	2115
2013/01/11 14:17:06	UPLINK	GET_WITH_FILE	281	43
2013/01/11 14:17:09	UPLINK	GET_WITH_FILE	270	80
2013/01/11 14:17:12	UPLINK	GET_WITH_FILE	30	24679
2013/01/11 14:17:16	UPLINK	GET_WITH_FILE	173	1018
2013/01/11 14:17:19	UPLINK	GET_WITH_FILE	144	1016
2013/01/11 14:17:22	UPLINK	GET_WITH_FILE	29	20587
2013/01/11 14:17:25	UPLINK	GET_WITH_FILE	79
2013/01/11 14:17:29	UPLINK	GET_WITH_FILE	424	132
2013/01/11 14:17:30	UPLINK	GET_WITH_FILE	268	44
2013/01/11 14:17:33	UPLINK	GET_WITH_FILE	58	37362
2013/01/11 14:17:36	UPLINK	GET_WITH_FILE	67	47966
2013/01/11 14:17:40	UPLINK	GET_WITH_FILE	774	21933
2013/01/11 14:17:43	UPLINK	GET_WITH_FILE	30	655
2013/01/11 14:17:47	UPLINK	GET_WITH_FILE	23	6820
