2013/01/11 14:24:04	NRS	PUBLISH	45	21894
2013/01/11 14:24:07	UPLINK	GET_WITH_FILE	36	655
2013/01/11 14:24:07	DATABASE	PUBLISH	137	655
2013/01/11 14:24:08	NRS	PUBLISH	83	655
2013/01/11 14:24:11	UPLINK	GET_WITH_FILE	20	6820
2013/01/11 14:24:11	DATABASE	PUBLISH	169	6820
2013/01/11 14:24:11	NRS	PUBLISH	35	6820
2013/01/11 14:24:14	UPLINK	GET_WITH_FILE	22	251
2013/01/11 14:24:14	DATABASE	PUBLISH	130	251
2013/01/11 14:24:14	NRS	PUBLISH	32	251
2013/01/11 14:24:17	UPLINK	GET_WITH_FILE	24	1638
2013/01/11 14:24:18	DATABASE	PUBLISH	150	1638
2013/01/11 14:24:18	NRS	PUBLISH	37	1638
2013/01/11 14:24:21	UPLINK	GET_WITH_FILE	27	13540
2013/01/11 14:24:21	DATABASE	PUBLISH	128	13540
2013/01/11 14:24:21	NRS	PUBLISH	42	13540
2013/01/11 14:24:24	UPLINK	GET_WITH_FILE	23	15069
2013/01/11 14:24:24	DATABASE	PUBLISH	144	15069
2013/01/11 14:24:24	NRS	PUBLISH	41	15069
2013/01/11 14:24:28	UPLINK	GET_WITH_FILE	424	65
2013/01/11 14:24:28	DATABASE	PUBLISH	109	65
2013/01/11 14:24:28	NRS	PUBLISH	32	65
2013/01/11 14:24:31	UPLINK	GET_WITH_FILE	23	751
2013/01/11 14:24:31	DATABASE	PUBLISH	132	751
2013/01/11 14:24:32	NRS	PUBLISH	47	751
2013/01/11 14:24:35	UPLINK	GET_WITH_FILE	262	44
2013/01/11 14:24:35	DATABASE	PUBLISH	82	44
2013/01/11 14:24:35	NRS	PUBLISH	31	44
2013/01/11 14:24:35	UPLINK	GET_WITH_FILE	247	44
2013/01/11 14:24:36	DATABASE	PUBLISH	106	44
2013/01/11 14:24:36	NRS	PUBLISH	82	44
2013/01/11 14:24:39	UPLINK	GET_WITH_FILE	262	44
2013/01/11 14:24:39	DATABASE	PUBLISH	103	44
2013/01/11 14:24:39	NRS	PUBLISH	37	44
2013/01/11 14:24:39	UPLINK	GET_WITH_FILE	245	44
2013/01/11 14:24:40	WEBSITE	WEBSITE_VISITED	0	facebook.com
2013/01/11 14:24:40	DATABASE	PUBLISH	139	44
2013/01/11 14:24:40	NRS	PUBLISH	35	44
2013/01/11 14:24:46	UPLINK	GET_WITH_FILE	737	12721
2013/01/11 14:24:47	UPLINK	GET_WITH_FILE	549	58
2013/01/11 14:24:48	WEBSITE	WEBSITE_VISITED	0	live.com
2013/01/11 14:24:48	DATABASE	PUBLISH	129	12721
2013/01/11 14:24:48	NRS	PUBLISH	44	12721
2013/01/11 14:24:48	DATABASE	PUBLISH	125	58
2013/01/11 14:24:48	NRS	PUBLISH	149	58
2013/01/11 14:24:48	DATABASE	GET_WITH_FILE	19	12721
2013/01/11 14:24:49	WEBSITE	WEBSITE_VISITED	0	twitter.com
2013/01/11 14:24:52	DATABASE	PUBLISH	35	12721
2013/01/11 14:24:52	NRS	PUBLISH	41	12721
2013/01/11 14:24:52	UPLINK	GET_WITH_FILE	734	139
2013/01/11 14:24:53	WEBSITE	WEBSITE_VISITED	0	google.com
2013/01/11 14:24:56	DATABASE	PUBLISH	118	139
2013/01/11 14:24:56	NRS	PUBLISH	38	139
2013/01/11 14:24:56	UPLINK	GET_WITH_FILE	411	2386
2013/01/11 14:24:56	WEBSITE	WEBSITE_VISITED	0	aftonbladet.se
2013/01/11 14:24:59	DATABASE	PUBLISH	114	2386
2013/01/11 14:24:59	NRS	PUBLISH	34	2386
2013/01/11 14:24:59	UPLINK	GET_WITH_FILE	184	62210
2013/01/11 14:25:03	DATABASE	PUBLISH	120	62210
2013/01/11 14:25:03	NRS	PUBLISH	59	62210
2013/01/11 14:25:03	UPLINK	GET_WITH_FILE	130	230316
2013/01/11 14:25:03	DATABASE	GET_WITH_FILE	36	9760
2013/01/11 14:25:04	DATABASE	PUBLISH	124	230316
2013/01/11 14:25:04	NRS	PUBLISH	141	230316
2013/01/11 14:25:04	DATABASE	PUBLISH	13	9760
2013/01/11 14:25:04	NRS	PUBLISH	41	9760
2013/01/11 14:25:07	UPLINK	GET_WITH_FILE	65	28765
2013/01/11 14:25:07	WEBSITE	WEBSITE_VISITED	0	thepiratebay.se
2013/01/11 14:25:07	DATABASE	PUBLISH	61	28765
2013/01/11 14:25:07	NRS	PUBLISH	36	28765
2013/01/11 14:25:13	UPLINK	GET_WITH_FILE	53	79290
2013/01/11 14:25:16	UPLINK	GET_WITH_FILE	646	13319
2013/01/11 14:25:17	UPLINK	GET_WITH_FILE	96	125959
2013/01/11 14:25:17	DATABASE	PUBLISH	286	13319
2013/01/11 14:25:18	NRS	PUBLISH	51	13319
2013/01/11 14:25:18	DATABASE	PUBLISH	113	125959
2013/01/11 14:25:18	NRS	PUBLISH	244	125959
2013/01/11 14:25:21	UPLINK	GET_WITH_FILE	48
2013/01/11 14:25:21	DATABASE	PUBLISH	67
2013/01/11 14:25:21	NRS	PUBLISH	30
2013/01/11 14:25:24	UPLINK	GET_WITH_FILE	83	20690
2013/01/11 14:25:25	WEBSITE	WEBSITE_VISITED	0	yahoo.com
2013/01/11 14:25:25	DATABASE	PUBLISH	103	20690
2013/01/11 14:25:25	NRS	PUBLISH	44	20690
2013/01/11 14:25:31	UPLINK	GET_WITH_FILE	80	7679
2013/01/11 14:25:34	UPLINK	GET_WITH_FILE	1366	65107
2013/01/11 14:25:35	UPLINK	GET_WITH_FILE	32	135
2013/01/11 14:25:35	DATABASE	PUBLISH	109	135
2013/01/11 14:25:36	NRS	PUBLISH	76	135
2013/01/11 14:25:36	DATABASE	PUBLISH	112	65107
2013/01/11 14:25:36	NRS	PUBLISH	83	65107
2013/01/11 14:25:39	UPLINK	GET_WITH_FILE	136	19176
2013/01/11 14:25:39	DATABASE	PUBLISH	120	19176
2013/01/11 14:25:39	NRS	PUBLISH	71	19176
2013/01/11 14:25:42	UPLINK	GET_WITH_FILE	84	10077
2013/01/11 14:25:43	DATABASE	PUBLISH	120	10077
2013/01/11 14:25:43	NRS	PUBLISH	55	10077
2013/01/11 14:25:46	UPLINK	GET_WITH_FILE	79	346
2013/01/11 14:25:46	DATABASE	PUBLISH	125	346
2013/01/11 14:25:46	NRS	PUBLISH	84	346
2013/01/11 14:25:49	UPLINK	GET_WITH_FILE	910	5595
2013/01/11 14:25:50	DATABASE	PUBLISH	122	5595
2013/01/11 14:25:51	NRS	PUBLISH	909	5595
2013/01/11 14:25:52	UPLINK	GET_WITH_FILE	912	43
2013/01/11 14:25:53	DATABASE	PUBLISH	126	43
2013/01/11 14:25:53	NRS	PUBLISH	596	43
2013/01/11 14:25:58	UPLINK	GET_WITH_FILE	1111	5627
2013/01/11 14:25:59	DATABASE	PUBLISH	145	5627
2013/01/11 14:25:59	NRS	PUBLISH	972	5627
2013/01/11 14:26:04	UPLINK	GET_WITH_FILE	311	1675
2013/01/11 14:26:04	DATABASE	PUBLISH	102	1675
2013/01/11 14:26:04	NRS	PUBLISH	593	1675
2013/01/11 14:26:09	UPLINK	GET_WITH_FILE	267	1829
2013/01/11 14:26:09	DATABASE	PUBLISH	110	1829
2013/01/11 14:26:09	NRS	PUBLISH	341	1829
2013/01/11 14:26:13	UPLINK	GET_WITH_FILE	301	287
2013/01/11 14:26:13	DATABASE	PUBLISH	188	287
2013/01/11 14:26:14	NRS	PUBLISH	601	287
2013/01/11 14:26:18	UPLINK	GET_WITH_FILE	311	398
2013/01/11 14:26:18	DATABASE	PUBLISH	125	398
2013/01/11 14:26:19	NRS	PUBLISH	621	398
2013/01/11 14:26:23	UPLINK	GET_WITH_FILE	303	1384
2013/01/11 14:26:23	DATABASE	PUBLISH	136	1384
2013/01/11 14:26:24	NRS	PUBLISH	557	1384
2013/01/11 14:26:28	UPLINK	GET_WITH_FILE	296	1060
2013/01/11 14:26:28	DATABASE	PUBLISH	112	1060
2013/01/11 14:26:28	NRS	PUBLISH	565	1060
2013/01/11 14:26:33	UPLINK	GET_WITH_FILE	296	1146
2013/01/11 14:26:33	DATABASE	PUBLISH	100	1146
2013/01/11 14:26:33	NRS	PUBLISH	567	1146
2013/01/11 14:26:37	UPLINK	GET_WITH_FILE	300	1529
2013/01/11 14:26:38	DATABASE	PUBLISH	136	1529
2013/01/11 14:26:38	NRS	PUBLISH	644	1529
2013/01/11 14:26:42	UPLINK	GET_WITH_FILE	282	1938
2013/01/11 14:26:43	DATABASE	PUBLISH	106	1938
2013/01/11 14:26:43	NRS	PUBLISH	459	1938
2013/01/11 14:26:47	UPLINK	GET_WITH_FILE	293	1538
2013/01/11 14:26:47	DATABASE	PUBLISH	130	1538
2013/01/11 14:26:47	NRS	PUBLISH	599	1538
2013/01/11 14:26:52	UPLINK	GET_WITH_FILE	291	2269
2013/01/11 14:26:52	DATABASE	PUBLISH	233	2269
2013/01/11 14:26:52	NRS	PUBLISH	624	2269
2013/01/11 14:26:57	UPLINK	GET_WITH_FILE	257	412
2013/01/11 14:26:57	DATABASE	PUBLISH	245	412
2013/01/11 14:26:57	NRS	PUBLISH	587	412
2013/01/11 14:27:02	UPLINK	GET_WITH_FILE	305	455
2013/01/11 14:27:02	DATABASE	PUBLISH	108	455
2013/01/11 14:27:02	NRS	PUBLISH	564	455
2013/01/11 14:27:06	UPLINK	GET_WITH_FILE	315	4178
2013/01/11 14:27:07	DATABASE	PUBLISH	112	4178
2013/01/11 14:27:07	NRS	PUBLISH	579	4178
