2013/01/11 14:15:37	WEBSITE	WEBSITE_VISITED	0	thepiratebay.se
2013/01/11 14:15:40	UPLINK	GET_WITH_FILE	185	13319
2013/01/11 14:15:44	UPLINK	GET_WITH_FILE	157	7679
2013/01/11 14:15:47	UPLINK	GET_WITH_FILE	206	2725
2013/01/11 14:15:50	UPLINK	GET_WITH_FILE	203	19176
2013/01/11 14:15:54	UPLINK	GET_WITH_FILE	137	10077
2013/01/11 14:15:54	WEBSITE	WEBSITE_VISITED	0	wikipedia.org
2013/01/11 14:15:57	UPLINK	GET_WITH_FILE	850	46388
2013/01/11 14:16:01	UPLINK	GET_WITH_FILE	97	3310
2013/01/11 14:16:04	UPLINK	GET_WITH_FILE	107	2460
2013/01/11 14:16:08	UPLINK	GET_WITH_FILE	142	2500
2013/01/11 14:16:12	UPLINK	GET_WITH_FILE	90	2426
2013/01/11 14:16:15	UPLINK	GET_WITH_FILE	171	45283
2013/01/11 14:16:18	UPLINK	GET_WITH_FILE	88	506
2013/01/11 14:16:21	UPLINK	GET_WITH_FILE	101	1180
2013/01/11 14:16:24	UPLINK	GET_WITH_FILE	54	2230
2013/01/11 14:16:28	UPLINK	GET_WITH_FILE	95	1912
2013/01/11 14:16:31	UPLINK	GET_WITH_FILE	100	2087
2013/01/11 14:16:34	UPLINK	GET_WITH_FILE	63	2964
2013/01/11 14:16:37	UPLINK	GET_WITH_FILE	101	2122
2013/01/11 14:16:41	UPLINK	GET_WITH_FILE	42	1086
2013/01/11 14:16:45	UPLINK	GET_WITH_FILE	38	1861
2013/01/11 14:16:48	UPLINK	GET_WITH_FILE	39	2178
2013/01/11 14:16:48	WEBSITE	WEBSITE_VISITED	0	youtube.com
2013/01/11 14:16:52	UPLINK	GET_WITH_FILE	932	306923
2013/01/11 14:16:57	UPLINK	GET_WITH_FILE	48	39097
2013/01/11 14:17:01	UPLINK	GET_WITH_FILE	106	148974
2013/01/11 14:17:01	WEBSITE	WEBSITE_VISITED	0	aftonbladet.se
2013/01/11 14:17:08	UPLINK	GET_WITH_FILE	193	231124
2013/01/11 14:17:08	UPLINK	GET_WITH_FILE	605	12187
2013/01/11 14:17:13	UPLINK	GET_WITH_FILE	16	12407
2013/01/11 14:17:16	UPLINK	GET_WITH_FILE	28	2619
2013/01/11 14:17:20	UPLINK	GET_WITH_FILE	24	2930
2013/01/11 14:17:24	UPLINK	GET_WITH_FILE	23	2799
2013/01/11 14:17:27	UPLINK	GET_WITH_FILE	1180	20539
2013/01/11 14:17:29	UPLINK	GET_WITH_FILE	620	46382
2013/01/11 14:17:32	UPLINK	GET_WITH_FILE	168	7086
2013/01/11 14:17:36	UPLINK	GET_WITH_FILE	31	9440
2013/01/11 14:17:39	UPLINK	GET_WITH_FILE	15	3363
2013/01/11 14:17:42	UPLINK	GET_WITH_FILE	25	1552
2013/01/11 14:17:45	UPLINK	GET_WITH_FILE	24	20032
2013/01/11 14:17:49	UPLINK	GET_WITH_FILE	17	2377
2013/01/11 14:17:52	UPLINK	GET_WITH_FILE	13	2813
2013/01/11 14:17:56	UPLINK	GET_WITH_FILE	13	2696
2013/01/11 14:17:59	UPLINK	GET_WITH_FILE	85	79290
2013/01/11 14:18:02	UPLINK	GET_WITH_FILE	141	125959
2013/01/11 14:18:05	UPLINK	GET_WITH_FILE	35
2013/01/11 14:18:09	UPLINK	GET_WITH_FILE	60	20690
2013/01/11 14:18:11	UPLINK	GET_WITH_FILE	68	70551
2013/01/11 14:18:11	UPLINK	GET_WITH_FILE	50	25956
2013/01/11 14:18:15	UPLINK	GET_WITH_FILE	99	37362
2013/01/11 14:18:19	UPLINK	GET_WITH_FILE	21	4864
2013/01/11 14:18:22	UPLINK	GET_WITH_FILE	31	16226
2013/01/11 14:18:26	UPLINK	GET_WITH_FILE	23	4994
2013/01/11 14:18:29	UPLINK	GET_WITH_FILE	25	6755
2013/01/11 14:18:33	UPLINK	GET_WITH_FILE	23	1863
2013/01/11 14:18:36	UPLINK	GET_WITH_FILE	443	81205
2013/01/11 14:18:40	UPLINK	GET_WITH_FILE	30	42
2013/01/11 14:18:44	UPLINK	GET_WITH_FILE	688	68776
2013/01/11 14:18:48	UPLINK	GET_WITH_FILE	387	66057
2013/01/11 14:18:52	UPLINK	GET_WITH_FILE	32	3300
2013/01/11 14:18:56	UPLINK	GET_WITH_FILE	11	3902
2013/01/11 14:18:59	UPLINK	GET_WITH_FILE	12	3990
2013/01/11 14:19:03	UPLINK	GET_WITH_FILE	12	1935
2013/01/11 14:19:06	UPLINK	GET_WITH_FILE	27	22043
2013/01/11 14:19:10	UPLINK	GET_WITH_FILE	11	3144
2013/01/11 14:19:13	UPLINK	GET_WITH_FILE	12	3882
2013/01/11 14:19:17	UPLINK	GET_WITH_FILE	18	2178
2013/01/11 14:19:20	UPLINK	GET_WITH_FILE	29	3225
2013/01/11 14:19:23	UPLINK	GET_WITH_FILE	33	2945
2013/01/11 14:19:27	UPLINK	GET_WITH_FILE	36	3179
2013/01/11 14:19:30	UPLINK	GET_WITH_FILE	33	3718
2013/01/11 14:19:33	UPLINK	GET_WITH_FILE	34	3272
2013/01/11 14:19:36	UPLINK	GET_WITH_FILE	68	3958
2013/01/11 14:19:39	UPLINK	GET_WITH_FILE	47	3823
2013/01/11 14:19:42	UPLINK	GET_WITH_FILE	71	11294
2013/01/11 14:19:46	UPLINK	GET_WITH_FILE	48	3069
2013/01/11 14:19:49	UPLINK	GET_WITH_FILE	48	4050
2013/01/11 14:19:52	UPLINK	GET_WITH_FILE	84	2885
2013/01/11 14:19:55	UPLINK	GET_WITH_FILE	83	4086
2013/01/11 14:19:58	UPLINK	GET_WITH_FILE	35	3525
2013/01/11 14:20:01	UPLINK	GET_WITH_FILE	47	3776
2013/01/11 14:20:05	UPLINK	GET_WITH_FILE	18	11549
2013/01/11 14:20:08	UPLINK	GET_WITH_FILE	81	4387
2013/01/11 14:20:11	UPLINK	GET_WITH_FILE	50	4023
2013/01/11 14:20:14	UPLINK	GET_WITH_FILE	80	13269
2013/01/11 14:20:17	UPLINK	GET_WITH_FILE	87	4565
2013/01/11 14:20:20	UPLINK	GET_WITH_FILE	11	4375
2013/01/11 14:20:23	UPLINK	GET_WITH_FILE	97	2796
2013/01/11 14:20:27	UPLINK	GET_WITH_FILE	15	3504
2013/01/11 14:20:30	UPLINK	GET_WITH_FILE	12	2377
2013/01/11 14:20:33	UPLINK	GET_WITH_FILE	19	3136
2013/01/11 14:20:37	UPLINK	GET_WITH_FILE	20	4403
2013/01/11 14:20:40	UPLINK	GET_WITH_FILE	12	2924
2013/01/11 14:20:44	UPLINK	GET_WITH_FILE	11	2185
2013/01/11 14:20:47	UPLINK	GET_WITH_FILE	11	3131
2013/01/11 14:20:51	UPLINK	GET_WITH_FILE	10	3778
2013/01/11 14:20:54	UPLINK	GET_WITH_FILE	23	2925
2013/01/11 14:20:57	UPLINK	GET_WITH_FILE	17	3079
2013/01/11 14:21:01	UPLINK	GET_WITH_FILE	17	3635
2013/01/11 14:21:04	UPLINK	GET_WITH_FILE	15	3114
2013/01/11 14:21:07	UPLINK	GET_WITH_FILE	56	3961
2013/01/11 14:21:10	UPLINK	GET_WITH_FILE	16	4342
2013/01/11 14:21:14	UPLINK	GET_WITH_FILE	19	11441
2013/01/11 14:21:17	UPLINK	GET_WITH_FILE	20	3097
2013/01/11 14:21:20	UPLINK	GET_WITH_FILE	13	3873
2013/01/11 14:21:23	UPLINK	GET_WITH_FILE	55	2778
2013/01/11 14:21:26	UPLINK	GET_WITH_FILE	10	2291
2013/01/11 14:21:29	UPLINK	GET_WITH_FILE	33	3459
2013/01/11 14:21:32	UPLINK	GET_WITH_FILE	103	4239
2013/01/11 14:21:36	UPLINK	GET_WITH_FILE	47	4916
2013/01/11 14:21:39	UPLINK	GET_WITH_FILE	84	3700
2013/01/11 14:21:42	UPLINK	GET_WITH_FILE	53	10739
2013/01/11 14:21:45	UPLINK	GET_WITH_FILE	32	3536
2013/01/11 14:21:48	UPLINK	GET_WITH_FILE	33	2765
2013/01/11 14:21:51	UPLINK	GET_WITH_FILE	95	4418
2013/01/11 14:21:55	UPLINK	GET_WITH_FILE	30	3769
2013/01/11 14:21:58	UPLINK	GET_WITH_FILE	100	9597
2013/01/11 14:22:01	UPLINK	GET_WITH_FILE	35	5174
2013/01/11 14:22:04	UPLINK	GET_WITH_FILE	81	3698
2013/01/11 14:22:07	UPLINK	GET_WITH_FILE	34	3079
2013/01/11 14:22:10	UPLINK	GET_WITH_FILE	24	3590
2013/01/11 14:22:14	UPLINK	GET_WITH_FILE	41	3091
2013/01/11 14:22:17	UPLINK	GET_WITH_FILE	100	11700
2013/01/11 14:22:20	UPLINK	GET_WITH_FILE	35	2948
2013/01/11 14:22:23	UPLINK	GET_WITH_FILE	34	3077
2013/01/11 14:22:26	UPLINK	GET_WITH_FILE	48	2648
2013/01/11 14:22:29	UPLINK	GET_WITH_FILE	13	2541
2013/01/11 14:22:33	UPLINK	GET_WITH_FILE	16	2705
2013/01/11 14:22:36	UPLINK	GET_WITH_FILE	22	4332
2013/01/11 14:22:39	UPLINK	GET_WITH_FILE	13	4123
2013/01/11 14:22:42	UPLINK	GET_WITH_FILE	19	4300
2013/01/11 14:22:45	UPLINK	GET_WITH_FILE	31	4233
2013/01/11 14:22:48	UPLINK	GET_WITH_FILE	13	3141
2013/01/11 14:22:52	UPLINK	GET_WITH_FILE	152	11253
2013/01/11 14:22:55	UPLINK	GET_WITH_FILE	20	3573
2013/01/11 14:22:58	UPLINK	GET_WITH_FILE	14	2922
2013/01/11 14:23:01	UPLINK	GET_WITH_FILE	17	4175
2013/01/11 14:23:05	UPLINK	GET_WITH_FILE	22	2859
2013/01/11 14:23:08	UPLINK	GET_WITH_FILE	14	3183
2013/01/11 14:23:12	UPLINK	GET_WITH_FILE	12	3535
2013/01/11 14:23:16	UPLINK	GET_WITH_FILE	25	6132
2013/01/11 14:23:19	UPLINK	GET_WITH_FILE	10	1404
2013/01/11 14:23:23	UPLINK	GET_WITH_FILE	14	6111
2013/01/11 14:23:26	UPLINK	GET_WITH_FILE	370	7640
2013/01/11 14:23:29	UPLINK	GET_WITH_FILE	27	3393
2013/01/11 14:23:32	UPLINK	GET_WITH_FILE	205	2115
